gene_id,first_generation,last_generation,appearances,reward,param_count,runtime_min,submission_flag,status,job_id,source_log,is_valid,failure_kind
xXx76X0HGdaHsv8vjDj1VCNk7cj,10,10,1,-inf,inf,23,True,completed,5150901,slurm-5149662.out,False,runtime_invalid
xXx7Cn8ckjmrFZH27pk2tjPuM2W,5,5,1,-inf,inf,14,True,completed,5149942,slurm-5149662.out,False,runtime_invalid
xXx7GtwKl3irZVDxBVJ9lDlg2ow,11,11,1,-inf,inf,20,True,completed,5151274,slurm-5149662.out,False,runtime_invalid
xXx7IbmCg5e6IrbrSNeOjGO2XxS,8,8,1,-inf,inf,21,True,completed,5150418,slurm-5149662.out,False,runtime_invalid
xXx7dRUXE2gc3Mbpq8r6NufJSnb,8,8,1,-inf,inf,21,True,completed,5150402,slurm-5149662.out,False,runtime_invalid
xXx7qXR6iuyabQIV3yzQbuhh2wr,11,11,1,-inf,inf,25,True,completed,5151210,slurm-5149662.out,False,runtime_invalid
xXx8Ey8uVDNn9Vdhzq1kjB5RLtc,8,8,1,-inf,inf,21,True,completed,5150400,slurm-5149662.out,False,runtime_invalid
xXx8KOYTvocdxL1nF9QYJQIbEaw,16,16,1,-inf,inf,20,True,completed,5153206,slurm-5149662.out,False,runtime_invalid
xXx8Lc1xB1zz9lOL8KkevAP0Un6,8,8,1,-inf,inf,21,True,completed,5150409,slurm-5149662.out,False,runtime_invalid
xXx8Vm0ZPEmKxc2Ixy2T0adPSPI,12,12,1,-inf,inf,26,True,completed,5151680,slurm-5149662.out,False,runtime_invalid
xXx8aEnuPmkdEEiTzoePkZpkYzx,14,14,1,-inf,inf,15,True,completed,5152639,slurm-5149662.out,False,runtime_invalid
xXx98BVRYxCvxOlEu6s5g89wfZ0,10,10,1,-inf,inf,19,True,completed,5150919,slurm-5149662.out,False,runtime_invalid
xXx9H1UFY7I0PYlVS0ZCuuOjLvV,4,4,1,-inf,inf,20,True,completed,5149835,slurm-5149662.out,False,runtime_invalid
xXx9I1XVZj0ROhKlQeJvLiW22IL,13,13,1,-inf,inf,27,True,completed,5152267,slurm-5149662.out,False,runtime_invalid
xXx9eXpe1dGw0x6ahz4hrpBVf2y,17,17,1,-inf,inf,20,True,completed,5153846,slurm-5149662.out,False,runtime_invalid
xXx9geucQxpCePjAi8Jlr4Nrqs6,11,11,1,-999999.0,999999999.0,20,True,completed,5151279,slurm-5149662.out,False,hard_failure
xXx9oLOkWArOZa7jqQoYbG67zZT,6,6,1,-999999.0,999999999.0,20,True,completed,5150017,slurm-5149662.out,False,hard_failure
xXxAP0BL5BHUrD8rV6gCPzvZ4Hf,7,7,1,-inf,inf,20,True,completed,5150204,slurm-5149662.out,False,runtime_invalid
xXxAuFjy7gVf4rHrqRB5YFIQQCv,13,13,1,-inf,inf,20,True,completed,5152377,slurm-5149662.out,False,runtime_invalid
xXxB9zvZ733Iv0wX7vqrNUKXbnX,9,9,1,-inf,inf,20,True,completed,5150649,slurm-5149662.out,False,runtime_invalid
xXxBKzTxIMcLycm3VDukYmcjK38,11,11,1,-inf,inf,20,True,completed,5151272,slurm-5149662.out,False,runtime_invalid
xXxBTD15RYJ4UbamzjBwzTKcwpS,5,5,1,-inf,inf,14,True,completed,5149934,slurm-5149662.out,False,runtime_invalid
xXxBVn7x5zhApmQtFoVkZsaBUin,11,11,1,-inf,inf,20,True,completed,5151278,slurm-5149662.out,False,runtime_invalid
xXxBxjhIZz3HaiSSO1NZcuJ7qd0,17,17,1,-inf,inf,24,True,completed,5153775,slurm-5149662.out,False,runtime_invalid
xXxC6Dv47jg1nSrGKL552D5baCl,9,9,1,-999999.0,999999999.0,20,True,completed,5150648,slurm-5149662.out,False,hard_failure
xXxCF1nDIpoQx9HMLXWFF2QnlAo,7,7,1,-999999.0,999999999.0,20,True,completed,5150193,slurm-5149662.out,False,hard_failure
xXxCLnqv73qaLuRTZvacXHCj3Mu,3,3,1,-inf,inf,31,True,completed,5149666,slurm-5149662.out,False,runtime_invalid
xXxCMwMoGlGU0C82t0V7cRTDFLy,4,4,1,-inf,inf,20,True,completed,5149825,slurm-5149662.out,False,runtime_invalid
xXxCNcw01gu80NWnD53Q05kbcUa,7,7,1,-inf,inf,20,True,completed,5150206,slurm-5149662.out,False,runtime_invalid
xXxCVMoSmdwo2MDa4QTFgvcoH4n,16,16,1,-inf,inf,20,True,completed,5153216,slurm-5149662.out,False,runtime_invalid
xXxCVh9gig4nKwzeTm8OuVkdNEg,17,17,1,-inf,inf,20,True,completed,5153844,slurm-5149662.out,False,runtime_invalid
xXxCaUQcqGzRJ4VwPmk6eFeZEV7,7,7,1,-inf,inf,20,True,completed,5150200,slurm-5149662.out,False,runtime_invalid
xXxCgnyWNawim3vEPkM1lq9Rr3o,11,11,1,-inf,inf,20,True,completed,5151276,slurm-5149662.out,False,runtime_invalid
xXxCpnJ1K0wTvyfkRCslv9x7xCJ,3,3,1,-inf,inf,20,True,completed,5149718,slurm-5149662.out,False,runtime_invalid
xXxCrLCw6RF0nbGJobYSkCzknwh,8,8,1,-inf,inf,21,True,completed,5150403,slurm-5149662.out,False,runtime_invalid
xXxCzCCjN2Lo3k2CbGHQrz6cpCd,7,7,1,-inf,inf,24,True,completed,5150186,slurm-5149662.out,False,runtime_invalid
xXxD2zAbEFExG91PJQKZMfzwenO,17,17,1,-inf,inf,20,True,completed,5153848,slurm-5149662.out,False,runtime_invalid
xXxD6QF7mtvEaHRX8KCeiiT89Qn,13,13,1,-inf,inf,20,True,completed,5152386,slurm-5149662.out,False,runtime_invalid
xXxD6gfVXFwadNo8S6qlLHuCvkA,16,16,1,-inf,inf,20,True,completed,5153210,slurm-5149662.out,False,runtime_invalid
xXxDPWE81UETiMjFVca0Q0GT4dn,17,17,1,-inf,inf,20,True,completed,5153847,slurm-5149662.out,False,runtime_invalid
xXxDWwS7LKNdB8vfEAcxNg228jU,16,16,1,-inf,inf,20,True,completed,5153211,slurm-5149662.out,False,runtime_invalid
xXxDYSL6pNUHHN6HLMJ0o2Bb3R5,6,6,1,-999999.0,999999999.0,20,True,completed,5150036,slurm-5149662.out,False,hard_failure
xXxDZZNTMQyrCp74I2NOWXkPV2V,11,11,1,-inf,inf,20,True,completed,5151277,slurm-5149662.out,False,runtime_invalid
xXxDoeR9vsRRZ1r40j5fYy4d4Iy,5,5,1,-inf,inf,14,True,completed,5149931,slurm-5149662.out,False,runtime_invalid
xXxE2BVw0CTXmrpnl5zZ20AOpP1,17,17,1,-inf,inf,20,True,completed,5153856,slurm-5149662.out,False,runtime_invalid
xXxESf9l4GYXBV8KiXr577KIrWI,4,4,1,-inf,inf,20,True,completed,5149842,slurm-5149662.out,False,runtime_invalid
xXxEYomS6Xf32TigRxXk7H8DlHw,6,6,1,-inf,inf,20,True,completed,5150021,slurm-5149662.out,False,runtime_invalid
xXxF0XBuSvPtwA7nBUMa7zva0eu,8,8,1,-inf,inf,21,True,completed,5150397,slurm-5149662.out,False,runtime_invalid
xXxF3deUG3kMcu5HH9uQpJZUciU,12,12,1,-inf,inf,26,True,completed,5151697,slurm-5149662.out,False,runtime_invalid
xXxF5ldikwM8Q8Rpzp1NM9xbgul,5,5,1,-inf,inf,14,True,completed,5149938,slurm-5149662.out,False,runtime_invalid
xXxFHzAzSTmFuRKwocEBUFXqJvI,7,7,1,-inf,inf,20,True,completed,5150207,slurm-5149662.out,False,runtime_invalid
xXxFbGMWdRVJLYiGrHCuhW2enua,13,13,1,-inf,inf,20,True,completed,5152393,slurm-5149662.out,False,runtime_invalid
xXxFdM29KLNWBgUvwfywnawLa0C,17,17,1,-999999.0,999999999.0,20,True,completed,5153853,slurm-5149662.out,False,hard_failure
xXxFg9BclXboGFTWySf9X1rYcr9,1,1,1,-inf,inf,19,True,completed,5144007,slurm-5142024.out,False,runtime_invalid
xXxFsBaOZ3QAIw127dwVsrb40D6,6,6,1,-inf,inf,20,True,completed,5150032,slurm-5149662.out,False,runtime_invalid
xXxGJBVMGTmAMl1ePKNyHbfaLbC,17,17,1,-inf,inf,24,True,completed,5153771,slurm-5149662.out,False,runtime_invalid
xXxGqfps1CvMbIwEVPx8Jao7qLG,17,17,1,-inf,inf,20,True,completed,5153843,slurm-5149662.out,False,runtime_invalid
xXxHDlXlyNZXpYF1nEmGyjdz3Dj,4,4,1,-inf,inf,20,True,completed,5149839,slurm-5149662.out,False,runtime_invalid
xXxHIj827tiDIbX2tE6IZhpGodu,2,4,3,-999999.0,999999999.0,1400,True,completed,5145420,slurm-5149662.out,False,hard_failure
xXxHVX1cOHdguf1YtvWogvKYiFm,8,8,1,-inf,inf,21,True,completed,5150408,slurm-5149662.out,False,runtime_invalid
xXxHXNGFa677gOzSwB2rX3PcFpp,15,15,1,-inf,inf,20,True,completed,5152830,slurm-5149662.out,False,runtime_invalid
xXxHaGqUOaMTg58l4zgxz41K0rq,0,0,1,-inf,inf,29,True,completed,5142080,slurm-5142024.out,False,runtime_invalid
xXxHlVFHs927EFMOycCGYODsyW7,11,11,1,-inf,inf,25,True,completed,5151215,slurm-5149662.out,False,runtime_invalid
xXxHuvW984EyJ0EOMKhGO194uId,12,12,1,-inf,inf,26,True,completed,5151700,slurm-5149662.out,False,runtime_invalid
xXxIFaia8Qu9XLqMz6Sl9f7XM6K,6,6,1,-inf,inf,20,True,completed,5150039,slurm-5149662.out,False,runtime_invalid
xXxIIXTckigPRtbuBTRHzRD9K5Q,8,8,1,-inf,inf,26,True,completed,5150370,slurm-5149662.out,False,runtime_invalid
xXxISD0YPy2slHPjPraCyFM3d4k,0,3,4,-999999.0,999999999.0,29,True,completed,5142086,slurm-5142024.out,False,hard_failure
xXxIZpSex16eua1WR5oGXfSuRcE,9,9,1,-inf,inf,20,True,completed,5150647,slurm-5149662.out,False,runtime_invalid
xXxJKeVOxKojT2VBKmQRF4duC5P,6,6,1,-999999.0,999999999.0,20,True,completed,5150015,slurm-5149662.out,False,hard_failure
xXxJZQdR93fANESTLe8h8ifxf3D,6,6,1,-inf,inf,24,True,completed,5149998,slurm-5149662.out,False,runtime_invalid
xXxJwf7pPO6FZflDUoFGbA0zoPo,16,16,1,-inf,inf,27,True,completed,5153071,slurm-5149662.out,False,runtime_invalid
xXxJxnxoK1EGF8StTneZmPqv9Mg,15,15,1,-inf,inf,20,True,completed,5152825,slurm-5149662.out,False,runtime_invalid
xXxJxtnfFNRV093g2gtd2puLlxe,10,10,1,-inf,inf,19,True,completed,5150918,slurm-5149662.out,False,runtime_invalid
xXxJyPQQ0GRlh2frBNac4bByHPf,16,16,1,-inf,inf,27,True,completed,5153073,slurm-5149662.out,False,runtime_invalid
xXxK93LoC5W6ZOBrazt79XlP2rf,10,10,1,-inf,inf,23,True,completed,5150897,slurm-5149662.out,False,runtime_invalid
xXxKOynmppsVcjbqjBXfnLE71E9,3,3,1,-inf,inf,20,True,completed,5149709,slurm-5149662.out,False,runtime_invalid
xXxKW6F50VWSXyg2ZXE2FinXWYF,16,16,1,-inf,inf,20,True,completed,5153209,slurm-5149662.out,False,runtime_invalid
xXxKlRGwljsS88MYghIW3JKIUv8,7,7,1,-inf,inf,20,True,completed,5150194,slurm-5149662.out,False,runtime_invalid
xXxL7tL7bDDvMnI7U1eUe3Jh66K,2,2,1,-inf,inf,1400,True,completed,5145419,slurm-5149662.out,False,runtime_invalid
xXxLECooUb3taOVD0ZYSM4NfYxR,8,8,1,-inf,inf,21,True,completed,5150395,slurm-5149662.out,False,runtime_invalid
xXxLED7Le4qGsvxAnBaD0CGUN6e,14,14,1,-inf,inf,15,True,completed,5152631,slurm-5149662.out,False,runtime_invalid
xXxLFLxWvbn6DM3pxH69HSF14Th,13,13,1,-inf,inf,20,True,completed,5152390,slurm-5149662.out,False,runtime_invalid
xXxLH32oH45XO9VjJnHNDzpqTGM,16,16,1,-inf,inf,20,True,completed,5153196,slurm-5149662.out,False,runtime_invalid
xXxLYOjAuhbRNxz6AFwwgRdiAGS,7,7,1,-inf,inf,20,True,completed,5150198,slurm-5149662.out,False,runtime_invalid
xXxLizLY0kvawCDeGtTFFuKBteH,5,5,1,-inf,inf,18,True,completed,5149921,slurm-5149662.out,False,runtime_invalid
xXxMScumib8Q3BCCOGh9ZROXcL0,13,13,1,-inf,inf,20,True,completed,5152392,slurm-5149662.out,False,runtime_invalid
xXxMUDVi6qmtw1NpReSaLEsv2m5,13,13,1,-inf,inf,20,True,completed,5152376,slurm-5149662.out,False,runtime_invalid
xXxMUw6kycTMMAHnQjy6m8qUM57,4,4,1,-inf,inf,23,True,completed,5149815,slurm-5149662.out,False,runtime_invalid
xXxMkufOXwnnl1ehuLOlg8fVUXu,11,11,1,-inf,inf,20,True,completed,5151281,slurm-5149662.out,False,runtime_invalid
xXxMx0xHd499XQ6l7mQA6RMqtbG,16,16,1,-inf,inf,27,True,completed,5153070,slurm-5149662.out,False,runtime_invalid
xXxMyWpi6qp67fv8AmAxHRzblev,16,16,1,-inf,inf,20,True,completed,5153207,slurm-5149662.out,False,runtime_invalid
xXxN2jgcN2xZ5M9Yr9kXxbKkZGO,9,9,1,-inf,inf,20,True,completed,5150651,slurm-5149662.out,False,runtime_invalid
xXxNFabWMh31KvRPXPBBOWRSvbz,5,5,1,-inf,inf,14,True,completed,5149945,slurm-5149662.out,False,runtime_invalid
xXxNXHX40kVQWtQSGiLBsWJvmjn,10,10,1,-inf,inf,19,True,completed,5150921,slurm-5149662.out,False,runtime_invalid
xXxOTdd4WhMkNgZJwSR8Xqjd4QJ,6,6,1,-inf,inf,20,True,completed,5150020,slurm-5149662.out,False,runtime_invalid
xXxOftguEMbfWlIIdVZRzy2dYJ5,11,11,1,-inf,inf,20,True,completed,5151287,slurm-5149662.out,False,runtime_invalid
xXxOgQiwBTOh7RrItFnNgWkfmkh,5,5,1,-inf,inf,14,True,completed,5149935,slurm-5149662.out,False,runtime_invalid
xXxOnUB2wqMZh9F0p9dfn3FsgXo,7,7,1,-inf,inf,20,True,completed,5150216,slurm-5149662.out,False,runtime_invalid
xXxOzydHi2dprDnkW4rBomDT8GX,16,16,1,-inf,inf,20,True,completed,5153218,slurm-5149662.out,False,runtime_invalid
xXxP6NGqwcFhbeF5fxbMOKlAoDm,1,3,3,-999999.0,999999999.0,19,True,completed,5144009,slurm-5142024.out,False,hard_failure
xXxPXBEHAkSQDrH3XLdLabLJhw4,15,15,1,-inf,inf,20,True,completed,5152838,slurm-5149662.out,False,runtime_invalid
xXxPeY3cedisYdmu6ZjGblc1AQU,17,17,1,-inf,inf,20,True,completed,5153860,slurm-5149662.out,False,runtime_invalid
xXxPxiWWmwd6GHJo1mFgQS9VRoh,3,3,1,-inf,inf,31,True,completed,5149674,slurm-5149662.out,False,runtime_invalid
xXxPyozPhmlzc57CEBJMQirGbpF,15,15,1,-inf,inf,20,True,completed,5152835,slurm-5149662.out,False,runtime_invalid
xXxQ3CeJzi62R4IVdphSmsc4NGd,9,9,1,-inf,inf,20,True,completed,5150654,slurm-5149662.out,False,runtime_invalid
xXxQFZGxb2s5Hh0mCO0eFPiT9a3,12,12,1,-inf,inf,26,True,completed,5151686,slurm-5149662.out,False,runtime_invalid
xXxQG1LEq2yYaMKfiWxnEuLfpB9,10,10,1,-inf,inf,19,True,completed,5150930,slurm-5149662.out,False,runtime_invalid
xXxQk9DZtUVLdsXSyszgDXZoD0i,3,3,1,-inf,inf,20,True,completed,5149701,slurm-5149662.out,False,runtime_invalid
xXxQkRQjys9CjhrIXqIab5UheOX,1,1,1,-inf,inf,19,True,completed,5144012,slurm-5142024.out,False,runtime_invalid
xXxRPO8i7I6qJXDXebQ7GyTPPd2,3,3,1,-inf,inf,31,True,completed,5149664,slurm-5149662.out,False,runtime_invalid
xXxRn0uegQWcyv8FIfkB2lsDKfY,15,15,1,-inf,inf,20,True,completed,5152831,slurm-5149662.out,False,runtime_invalid
xXxRnv7gYfJVA5wK8HvG8kSTlwU,9,9,1,-inf,inf,20,True,completed,5150652,slurm-5149662.out,False,runtime_invalid
xXxRqgZyidoBwe2gEsK5hEEAXDW,2,2,1,-inf,inf,1402,True,completed,5145303,slurm-5149662.out,False,runtime_invalid
xXxRrE1WHdCuHPFcA8nxxeZSYiI,0,0,1,-inf,inf,29,True,completed,5142060,slurm-5142024.out,False,runtime_invalid
xXxRttNaXPeeQWsU3ZiN05V0YR3,7,7,1,-inf,inf,20,True,completed,5150213,slurm-5149662.out,False,runtime_invalid
xXxS65tZXL0biwAkFDDDeAEfzcv,0,3,4,-999999.0,999999999.0,29,True,completed,5142074,slurm-5142024.out,False,hard_failure
xXxScsNA49ynB0tRt6RleEGe4XP,4,4,1,-inf,inf,20,True,completed,5149836,slurm-5149662.out,False,runtime_invalid
xXxSrBvDcs5ACi7BbLZ5HfhnDx6,3,3,1,-inf,inf,20,True,completed,5149698,slurm-5149662.out,False,runtime_invalid
xXxT2fvMQzX7XU4Elxhx1qYxIdi,12,12,1,-inf,inf,30,True,completed,5151648,slurm-5149662.out,False,runtime_invalid
xXxTMSTNOoIpAQbDh9OzG1jGFum,5,5,1,-inf,inf,14,True,completed,5149944,slurm-5149662.out,False,runtime_invalid
xXxTWsUEJeV9vj1Hv3RvDk2ZdTM,5,5,1,-inf,inf,14,True,completed,5149940,slurm-5149662.out,False,runtime_invalid
xXxThOsFU1WJvisARNwjsMKjZa4,11,11,1,-inf,inf,25,True,completed,5151207,slurm-5149662.out,False,runtime_invalid
xXxTuZdUQFcszNFXqut4pLN80a6,7,7,1,-999999.0,999999999.0,20,True,completed,5150211,slurm-5149662.out,False,hard_failure
xXxUBWCkLI2u13Ii8R6qn4SCIDM,11,11,1,-inf,inf,20,True,completed,5151283,slurm-5149662.out,False,runtime_invalid
xXxUTP89oF7kVnaGV3RoxJu6dnV,10,10,1,-inf,inf,19,True,completed,5150922,slurm-5149662.out,False,runtime_invalid
xXxUXUCKF7DIXE9NOrG2mMfqRxk,1,1,1,-inf,inf,19,True,completed,5144014,slurm-5142024.out,False,runtime_invalid
xXxUXueCPFh4aJSnXtAXPoxcnHN,8,8,1,-inf,inf,21,True,completed,5150404,slurm-5149662.out,False,runtime_invalid
xXxUjL5SZojwob0Kx7K3VkRa8Ey,7,7,1,-inf,inf,20,True,completed,5150195,slurm-5149662.out,False,runtime_invalid
xXxUl3Jv4Xh9F33u16t25e9U5dP,7,7,1,-inf,inf,20,True,completed,5150199,slurm-5149662.out,False,runtime_invalid
xXxUvTMQQBLmPuowLWzlb64gvU0,8,8,1,-inf,inf,21,True,completed,5150414,slurm-5149662.out,False,runtime_invalid
xXxV161Y9IJBwgOyFPLCOcyJXlL,13,13,1,-inf,inf,20,True,completed,5152375,slurm-5149662.out,False,runtime_invalid
xXxV7H7Xx6HojrfyhYBBBtuVGMj,5,5,1,-inf,inf,14,True,completed,5149939,slurm-5149662.out,False,runtime_invalid
xXxVJiKGVjtGtal0BhgPZRvWWeA,0,0,1,-inf,inf,29,True,completed,5142052,slurm-5142024.out,False,runtime_invalid
xXxVQkqCA08sotrgn7KXPs4qVLI,4,4,1,-inf,inf,20,True,completed,5149830,slurm-5149662.out,False,runtime_invalid
xXxVTBvz5AMFbKxItKeye97tDAe,16,16,1,-inf,inf,20,True,completed,5153217,slurm-5149662.out,False,runtime_invalid
xXxVkButsqI9AxnL0kYBFJu6ego,6,6,1,-inf,inf,20,True,completed,5150014,slurm-5149662.out,False,runtime_invalid
xXxVlCzjRPmZbIddFuRYoAsuMa8,14,14,1,-999999.0,999999999.0,15,True,completed,5152644,slurm-5149662.out,False,hard_failure
xXxVqrF36DCCyL3NRIFsXdWMGxi,12,12,1,-inf,inf,26,True,completed,5151685,slurm-5149662.out,False,runtime_invalid
xXxVry2ewhpx3WKE8RpFWIyPuNI,2,2,1,-inf,inf,1400,True,completed,5145424,slurm-5149662.out,False,runtime_invalid
xXxVu88o3e8GBU1AR1kKaOWPxTQ,14,14,1,-inf,inf,15,True,completed,5152626,slurm-5149662.out,False,runtime_invalid
xXxWjltCWZVBatzlOCpWpD0KX62,17,17,1,-inf,inf,24,True,completed,5153780,slurm-5149662.out,False,runtime_invalid
xXxX72b5OvlgfQTeVbslCnFFjI0,10,10,1,-inf,inf,19,True,completed,5150931,slurm-5149662.out,False,runtime_invalid
xXxX7uxoSs87Sc0YN1hSG1kybWx,0,0,1,-inf,inf,29,True,completed,5142071,slurm-5142024.out,False,runtime_invalid
xXxX8HSTJ7r1MHj0ugwShlooQ4I,17,17,1,-inf,inf,20,True,completed,5153858,slurm-5149662.out,False,runtime_invalid
xXxX93Tle9cO0JNmnNsw7vO0qU0,9,9,1,-inf,inf,20,True,completed,5150659,slurm-5149662.out,False,runtime_invalid
xXxXBNrbX4250Z441d6JYNOLcaw,16,16,1,-inf,inf,20,True,completed,5153205,slurm-5149662.out,False,runtime_invalid
xXxXYPqLS5Y5hBF8Hwwd4KavHR4,0,0,1,-inf,inf,29,True,completed,5142077,slurm-5142024.out,False,runtime_invalid
xXxY1CTLNtVYjjofAJxg1VQ4MWT,12,12,1,-inf,inf,30,True,completed,5151644,slurm-5149662.out,False,runtime_invalid
xXxYHwv4g7cUioFrHxEBVZVnGnQ,15,15,1,-inf,inf,20,True,completed,5152826,slurm-5149662.out,False,runtime_invalid
xXxYMShNL0uHgW4WP1aICtlQxPL,6,6,1,-inf,inf,20,True,completed,5150027,slurm-5149662.out,False,runtime_invalid
xXxYMoLCkCuXKx7syosl6qk1unC,14,14,1,-inf,inf,15,True,completed,5152633,slurm-5149662.out,False,runtime_invalid
xXxYOTBnSWzNQD8d1SMQgbcSnua,5,5,1,-inf,inf,18,True,completed,5149919,slurm-5149662.out,False,runtime_invalid
xXxYbKbtoYWXISZbjSOUpBCxwSB,3,3,1,-inf,inf,20,True,completed,5149694,slurm-5149662.out,False,runtime_invalid
xXxYjWs1qyi0ldSYB5jqeug3hdW,16,16,1,-inf,inf,20,True,completed,5153195,slurm-5149662.out,False,runtime_invalid
xXxYl4wa94WrTgwnkM7F0MvrXUM,3,3,1,-inf,inf,20,True,completed,5149717,slurm-5149662.out,False,runtime_invalid
xXxYnG2yS9bbXspnBgHrPolEPUB,4,4,1,-inf,inf,20,True,completed,5149833,slurm-5149662.out,False,runtime_invalid
xXxZ3ppbHrXL0cjDBq5oD6NbE9F,15,15,1,-inf,inf,20,True,completed,5152829,slurm-5149662.out,False,runtime_invalid
xXxZOzF14XyX1TJxCp2sSB57Umv,8,8,1,-inf,inf,21,True,completed,5150415,slurm-5149662.out,False,runtime_invalid
xXxZXFlHsdapVobZyGCWyq8QawT,3,3,1,-inf,inf,20,True,completed,5149700,slurm-5149662.out,False,runtime_invalid
xXxZpJ1euGzKDmsissLEEkVMBnv,10,10,1,-inf,inf,19,True,completed,5150933,slurm-5149662.out,False,runtime_invalid
xXxZsmRbOjEfDWABYQjezktC69x,16,16,1,-inf,inf,20,True,completed,5153215,slurm-5149662.out,False,runtime_invalid
xXxa8nxrydlBegWJjsmScQj2RLe,13,13,1,-inf,inf,20,True,completed,5152379,slurm-5149662.out,False,runtime_invalid
xXxaCHoaH1QO6Eli2aJHw1XIENT,3,3,1,-inf,inf,20,True,completed,5149715,slurm-5149662.out,False,runtime_invalid
xXxaEMz7L7jJeXgNsoCoVdfmMNR,14,14,1,-inf,inf,15,True,completed,5152625,slurm-5149662.out,False,runtime_invalid
xXxagPjmlIpI0XxfB7iM2drmimo,6,6,1,-999999.0,999999999.0,20,True,completed,5150034,slurm-5149662.out,False,hard_failure
xXxai4D4CDYHWhy6sR7ZVLeL5CK,9,9,1,-inf,inf,24,True,completed,5150636,slurm-5149662.out,False,runtime_invalid
xXxaidwEhFUcMOp6kAU7M8U418W,17,17,1,-inf,inf,20,True,completed,5153850,slurm-5149662.out,False,runtime_invalid
xXxamE3ZF8ZolqSiktSzWHEAeRS,7,7,1,-inf,inf,20,True,completed,5150196,slurm-5149662.out,False,runtime_invalid
xXxbTuylSr9GvVrtqTcc0p5MvWu,12,12,1,-inf,inf,26,True,completed,5151681,slurm-5149662.out,False,runtime_invalid
xXxbcOC2KR9TnRcKv3WtCCEpLcj,9,9,1,-inf,inf,20,True,completed,5150664,slurm-5149662.out,False,runtime_invalid
xXxbheOyzMGccCZqz9rOwDuTvXz,15,15,1,-inf,inf,20,True,completed,5152839,slurm-5149662.out,False,runtime_invalid
xXxbo2N0TBRBEOcPCF3znmGDKrP,0,0,1,-inf,inf,29,True,completed,5142075,slurm-5142024.out,False,runtime_invalid
xXxbsBLpSTQeWHHsHQW62fpT4Ht,15,15,1,-inf,inf,20,True,completed,5152823,slurm-5149662.out,False,runtime_invalid
xXxbtwuOtXjVpNBI4HiLkpY9uD0,14,14,1,-inf,inf,15,True,completed,5152637,slurm-5149662.out,False,runtime_invalid
xXxc9vrKkd129mne8PBB853CLcH,2,2,1,-inf,inf,1402,True,completed,5145304,slurm-5149662.out,False,runtime_invalid
xXxcFPbRnFDGH9NNMrmG8ITILXr,14,14,1,-inf,inf,15,True,completed,5152640,slurm-5149662.out,False,runtime_invalid
xXxcccxzwecKrAIQjbUGcs1uioM,16,16,1,-inf,inf,20,True,completed,5153201,slurm-5149662.out,False,runtime_invalid
xXxcdnoSVOAg14y1yyBEjdTVxIs,4,4,1,-inf,inf,20,True,completed,5149820,slurm-5149662.out,False,runtime_invalid
xXxcn0g5GM64eWekazFw7QCQRTU,9,9,1,-inf,inf,20,True,completed,5150667,slurm-5149662.out,False,runtime_invalid
xXxcsN33V5zHa1YCzuxT0YoMAv3,1,1,1,-inf,inf,19,True,completed,5144011,slurm-5142024.out,False,runtime_invalid
xXxctgr0KCXzAN0y3urZbB3wMFu,15,15,1,-inf,inf,20,True,completed,5152832,slurm-5149662.out,False,runtime_invalid
xXxcuXkU7QHCIXowqszxnwR0ILw,7,7,1,-inf,inf,20,True,completed,5150214,slurm-5149662.out,False,runtime_invalid
xXxcwgsGdHOBEZdFS44D1JtmFAc,12,12,1,-inf,inf,26,True,completed,5151701,slurm-5149662.out,False,runtime_invalid
xXxd7QhOYiftc6g1eMq87TbdcOw,0,0,1,-inf,inf,29,True,completed,5142085,slurm-5142024.out,False,runtime_invalid
xXxdNSdU2k35qlVj5ctDZZqxZpj,4,4,1,-inf,inf,20,True,completed,5149837,slurm-5149662.out,False,runtime_invalid
xXxdeCEZqXZS6DOyVHvKnlHN88H,13,13,1,-inf,inf,27,True,completed,5152273,slurm-5149662.out,False,runtime_invalid
xXxdk3wASgoEid2OPtfDLqHQaWS,6,6,1,-inf,inf,24,True,completed,5149997,slurm-5149662.out,False,runtime_invalid
xXxdsZwQEj9J3o04m95rPK11AI6,14,14,1,-inf,inf,15,True,completed,5152646,slurm-5149662.out,False,runtime_invalid
xXxdvpinjRXK32GAXcrVHBwOrc5,16,16,1,-inf,inf,20,True,completed,5153198,slurm-5149662.out,False,runtime_invalid
xXxe06teCjMbLULWw7am0M7gyf6,2,2,1,-inf,inf,1400,True,completed,5145417,slurm-5149662.out,False,runtime_invalid
xXxe6xnBI55Wao4kc0vAvtLXkoC,3,3,1,-inf,inf,20,True,completed,5149721,slurm-5149662.out,False,runtime_invalid
xXxeBWhh5CV5joN2UnZSRGHP81L,14,14,1,-inf,inf,15,True,completed,5152630,slurm-5149662.out,False,runtime_invalid
xXxeNYF7zILJ8C2E9AnqIIJrmiA,9,9,1,-inf,inf,20,True,completed,5150671,slurm-5149662.out,False,runtime_invalid
xXxePpJExvpCBz0p00o3ILDrbcs,10,10,1,-inf,inf,19,True,completed,5150927,slurm-5149662.out,False,runtime_invalid
xXxeSKCXunVWu6s22DoBwoMZBvK,5,5,1,-inf,inf,14,True,completed,5149933,slurm-5149662.out,False,runtime_invalid
xXxenlNnTVPRGUF3wLOnQqMlZKM,3,3,1,-inf,inf,20,True,completed,5149702,slurm-5149662.out,False,runtime_invalid
